tweet_id,customer_text,brand_reply_text,created_at
1180347,are you aware that the new Lightroom sucks?,"Hi there, which issues are you having with LR CC? Feel free to share more details- we'd love to help. ^Britt",Tue Oct 24 21:24:38 +0000 2017
1408855,I’ll check on Monday and let you guys know,Sounds good. Please feel free to reach out to us here for help with this. ^SV,Sat Oct 28 20:32:57 +0000 2017
2514964,I hope I don't regret upgrading Lightroom to this new CC edition! I have no use of any of this new service. 🐓,"Hi Carbie, can you provide us with details of your issue so that we can resolve your issue ASAP? ^AJ",Mon Oct 30 08:43:44 +0000 2017
2108578,the portable version of adobe illustrator i'm using is so bad it keeps crashing it's driving me crazy,"Hi, are you still having issues with Adobe Draw? Have you updated the app yet or tried reinstalling? We can help you here ^SV",Tue Nov 07 21:44:39 +0000 2017
329085,Here's what I mean:,"Hi Ian, Thanks for the detailed video. I got the issue now. Let me check the same with the engg. team and I'll get back to you with answers.",Mon Jul 10 12:15:50 +0000 2017
1848456,Sorry my fault. I'd been logged out of Creative Cloud 😻,Is the issue resolved? Please let us know. Our experts would always love to guide you. ^Raj,Thu Oct 19 03:31:39 +0000 2017
800765,"Is adobe creative cloud down? The one time I sit down to catch up on work, the server is down. Good job Erik. Life hates you","Hi Erik, we were having some issues earlier, but things should now be resolved. Can you confirm everything is back up now? ^Madison",Thu Oct 12 15:41:11 +0000 2017
2328282,Yes can't save over existing files as I'm working on them. Says the filename is in use..Well yeah of course it is! Happens with files saved locally and on network. Other times it just crashes when saving. I also never get the Adobe crash report dialogue box like I used to. Thanks,Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,Mon Nov 13 21:28:27 +0000 2017
947126,I've just updated both computers to the new versions. Will let you know if still getting trouble.,"Jimmi, please feel free to reach out to us if you need help with this issue.^SV",Sat Oct 21 19:24:03 +0000 2017
849220,Team.,"Hi Sam, please go thru the steps in this link to help fix this issue. This will help you. ^SV",Fri Oct 20 15:15:19 +0000 2017
2827136,THANK YOU INDESIGN FOR CRASHING FUCK YOU,"Hi, sorry to hear InDesign crashes. Could you please DM more details including version and error message so we can assist? Thanks ^NR",Mon Nov 27 10:54:33 +0000 2017
947896,"How can I remove that unwelcome ""Creative Cloud Files"" shortcut in the Finders sidebar?","Hi, here is a forum post that lists a solution for this issue. You would need to turn off the sync settings in the CC desktop app preferences. ^SV",Sat Nov 25 16:30:27 +0000 2017
2742864,Mine still is not restored. I will miss my clients deadline and I still cannot sync between my devices to the cloud.,"Hi, Are you still having issues with not being able connect with your service? Please let us know if you need help. We can assist you here. ^SV",Mon Nov 20 18:36:34 +0000 2017
1944621,"Enterprise sign-in on mobile stuck on ""Signing In"". The screen freezes on sign in with no password prompt.","Hi Amit, Are you still having issues with signing in? Are you able ot sign in on a desktop computer Which mobile OS are you using?",Mon Oct 30 06:09:50 +0000 2017
2274698,why the FUCK does adobe premiere cost SEW much...,Let us know if you need any help! ^RB,Sat Nov 11 06:39:04 +0000 2017
1135807,I contacted the webchat service and they sorted it out for me. Thanks :),"Hi there, glad to hear it's resolved. Please feel free to tweet us back if you have any other trouble. Thanks! ^ZA",Tue Oct 24 09:06:35 +0000 2017
2963818,This is what hell looks like. cc:,"Hi there, we're sorry for the long wait/hold time. Please DM us your Adobe ID (E-mail) with more details on your issue. We're here to help! Thanks! ^MC",Wed Nov 29 21:07:46 +0000 2017
2651757,my Lightroom Classic CC crashes every single time i try to import images.,"Hi there, Have you updated Lr to 7.0.1 update? Are you importing images from the external drive, SD card or internal drive? Please turn off the GPU from the Lr preferences and check if that helps. Preferences&gt; Performance tab&gt;Uncheck GPU &gt; Restart Lr. Thanks. ^MG",Mon Nov 20 07:26:53 +0000 2017
2941807,"Yes, it's working now. May I know what the issue was and how to correct it next time?","Thanks for the confirmation. This could possibly means couple of things, either the graphic card in your system is not compatible for the GPU performance feature or there could be a driver related issue. You can keep using Illustrator with GPU disabled. ^OM",Wed Nov 29 19:51:01 +0000 2017
2214511,Enjoying how much more Bad™ and Worse™ the new Adobe™ Dreamweaver™ update is!,Let us know if you need any help! ^RB,Fri Nov 10 05:19:21 +0000 2017
899431,"Year, thanks. But my .HEIC Images show up as JPEG in LR CC. I thought they stay as .HEIC?","Sorry, I just confirmed with the Engineering team, ""LrM iOS will convert the file to JPEG for their initial release of HEIF support"" ^Tanuj",Thu Oct 19 21:28:00 +0000 2017
1053366,"Home Mac is Version 12.0, Office Mac is 11.1.2. I just looked at office Mac and am updating, but couldn't earlier...weird. But hopeful! Thnx",That's great! Let us know if it updates successfully. ^Britt,Mon Oct 23 17:46:42 +0000 2017
1297400,Photoshop CC 18,We're looping in an expert who can help you out here. They will reply as soon as they're available. ^Raj,Thu Oct 26 22:20:08 +0000 2017
2352005,"Specifically and are crashing on startup in Windows 10, and when I try to end their task it rather goes into the background giving ""Access Denied"" to ending it, or just wont end at all.","Hi there, sorry for the crash, could you please share the crash logs with us from event viewer so that we may check which file is causing Photoshop to crash: . ^Tanuj",Mon Nov 13 17:30:52 +0000 2017
50341,fucking hating lightroom at the minute. sooooo slooooooowwwww,Sorry to hear that! Let us know if you need any help. ^Britt,Fri Oct 27 21:03:22 +0000 2017
2884010,"Hi, that didn’t help, but I now think I know why: macOS High Sierra must periodically clear ~/Library/Caches/ to keep things tidy, thus deleting the default Bridge cache location. I’m guessing the solution is to move the cache directory to somewhere in Documents instead.",Thanks! We've passed this info onto our expert- they will review and get back to you ASAP. ^NR,Wed Nov 29 16:02:41 +0000 2017
316010,How would I know? The audio works fine. No video tho.,Do you get a black preview in the soruce/program monitors? ^RK,Fri Oct 20 21:34:45 +0000 2017
305212,"Hi, no I don't have any of those. It was working fine up until a week ago and now just won't start up.","Hi there, we're looping in an expert who can help you out here. They will reply as soon as they're available. Thanks ^NR",Tue Nov 21 09:37:02 +0000 2017
463027,Ok thank you! This project is due tomorrow!,We appreciate your patience. ^Raj,Fri Dec 01 03:04:25 +0000 2017
940319,- just let me turn off auto renew instead of forcing me to cancel immediately!,Would you mind private messaging your Adobe ID(Email) so that we can look into it. Thanks ^Raj,Wed Oct 11 02:39:11 +0000 2017
874019,This is a general document. I just want to know if Adobe CS5 or/and Adobe CC 14 is working at the newest Mac with Sierra High,I am looping in our expert team to help answer your question. Thanks! ^AJ,Fri Oct 13 16:18:13 +0000 2017
2935735,"my illustrator v 22.0.1 isn't displaying an artboard. Just a blank black screen. Running a windows system 16GB RAM and i7 processor. Help, asap!","Hi there, we're looping in one of our experts who can help you out here. They will review and reply as soon as they're available. Thanks ^NR",Wed Nov 29 10:44:02 +0000 2017
2726325,"Yo , alt-drag to duplicate pages in InDesign seems super buggy in this new release. As in, it only seems to work about 1 out of 10 times that I try it--which is worse odds than Russian Roulette when you think about it.","Hi Christopher, thanks for letting us know! Which OS are you using? A few other folks have reported this issue here: ^Wren",Tue Nov 21 00:56:06 +0000 2017
2518808,Has anyone been able to use Adobe Dimension yet? Mine crashes at startup. Forum indicates its a problem a lot of people are having and Adobe is addressing - #GraphicDesign,"Hi, we’re so sorry to hear this. Can you provide more detail on what’s going on? Would you mind sending us your OS/version info and a forum thread that outlines a similar issue? We’re here to help! ^Madison",Thu Nov 16 00:36:51 +0000 2017
102614,Would love some pointers. Maybe in DM?,"Hi Kyle, you can DM here the more details so we can look into it. ^AJ",Thu Nov 30 17:26:45 +0000 2017
2036068,Anyone having a problem with leading in photoshop? Mine is super jacked up since updating,"Hi Travis, this issue is fixed in the update which has been pushed last night, please check for pending updates for Photoshop CC 2018 from Creative Cloud desktop app. ^Tanuj",Tue Nov 14 16:31:21 +0000 2017
276909,It seems have broken guide alignment in .,"Hi Ben, Would you mind sharing a little more about the issue? If you can share the exact workflow, we would check it at our end. ^OM",Mon Oct 30 17:30:36 +0000 2017
2214482,"Dear : as a decade+ user of your paid software it's insane that you're charging me $254.21 USD ($322 CAD) just to cancel my CC subscription. I was only going to to it temporarily, but now I'm considering dropping you completely. #ripoff #AdobeCC",Would you mind private messaging your Adobe ID(Email) so that we can look into it. Thanks ^Raj,Fri Nov 10 06:47:40 +0000 2017
1481495,"Please look the 1:1 screenshot. Not depend of video, just shorcuts are completly wrong, on close or opened project","Hi there, we just replied to your forum post. Please check and reply on forums. Thanks. ^KS",Fri Nov 03 11:44:13 +0000 2017
2973274,"Im trying to edit a video,but everytime I insert a downloaded clip,there is no audio... Someone help please! (btw i have re-started premiere pro)","Hi Blanca, can you try this FAQ? Thx, ^KM",Thu Nov 30 01:15:11 +0000 2017
1851086,"For the record, has the worst customer service interface. Can't log in, can't contact them without logging in. Can't reinstall my prg","Hi Catherine, can you please follow us &amp; send us a private message with your Adobe ID email with details for your issue? We can help you.^SV",Wed Oct 18 22:55:01 +0000 2017
1162915,Windows 10,"Hi Kelvin, is there an error message after the crash? Thanks. ^VS",Wed Oct 25 02:37:30 +0000 2017
1419140,I thought the renewal price for student account was €240? Mine is to renew in November and it's saying €300,"Hi Shane, would you mind DM'ing us your Adobe ID (email) so we can look into this? Thanks. ^Britt",Mon Oct 16 17:39:28 +0000 2017
273975,what the fuck adobe lol,Let us know if you need any help! ^RB,Fri Oct 06 05:09:08 +0000 2017
1105938,How can I just go back to Premiere Pro 2017?,"Nolls, you can click the drop menu in the CC desktop app next to Premiere &amp; select ""Uninstall"". Then you can reinstall Premiere CC 2017 ^SV",Tue Oct 24 00:55:36 +0000 2017
148430,"Working , it seems to be impossible to add a shortcut in order to show or hide the Grid. Can you please fix this? #AdobeXD @ brunoreisgd","Hey Bruno, The shortcut for show/hide grid in XD is (⌘ +') for mac and (Ctrl+') for Win. Here is thee whole list of shortcuts - Hope this helps. Thanks ^Ankush",Fri Nov 24 20:31:31 +0000 2017
455931,"ive used every version since 2002 - the most recent creative cloud update has to be the worst version yet. shitty art boards, tools disappear from the sidebar, extra pixels add to images when exporting. needs to fix this mess.","Hi there, could you please let us know which exact version of Photoshop are you using &amp; on which operating system are you working on? ^Sahil",Fri Dec 01 00:03:24 +0000 2017
2328458,By editing a file I mean adding to text that’s filled in in the form. You can’t fill in a form with Reader DC? I thought that’s the reason Reader existed.,Is this issue reproducible with all the files? Or just one file? May you share the file with us? Please use Adobe Send to share the file and may initiate DM for detailed discussion. ^TD,Tue Nov 14 16:48:57 +0000 2017
1790619,I think it’s me and not you guys. 😂,Got it. :) Give us a shout if you need anything in future. 👍 ^Raj,Wed Oct 18 01:10:22 +0000 2017
298374,Maybe someone at could look at the video and offer up a tip?,"Hi, help us understand more. Is this regarding an Adobe app? ^K",Fri Oct 06 19:27:09 +0000 2017
1169622,"none of your software has been running properly since last evening. Incredibly frustrating - AI, AE and PrPro.","Hi Herrera, can you please follow us &amp; send us a private message with details of your issue with the Adobe apps? ^SV",Sun Oct 15 20:10:25 +0000 2017
785645,maybe you should respond. Unacceptable bus practice.,"Hi Tom, can you please follow us &amp; send us a DM with your Adobe ID email? We can help you cancel here. ^SV",Sat Oct 07 22:41:43 +0000 2017
1758515,"Why, do you intend to return the tool? I'm deffinitly not interested in using Skala, as mentioned previously",Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,Tue Nov 07 19:49:42 +0000 2017
107106,This is where I am at right now,I'm so sorry for the trouble! Please let us know if you need any help. ^Britt,Thu Nov 30 18:39:53 +0000 2017
79800,"It's these little bugs that are the most annoying,","Hi Brian, I tried checking the same at our end and I am not able to find any anomaly. Would you mind sharing more details about the issue? See my screenshot attached. ^OM",Thu Nov 30 12:49:11 +0000 2017
2559468,Why is it that LR 5 perpetual works separately from Creative Cloud without any problems? Only LR 6 has this problem for me.,I have looped in our expert back to you reply. She will be able to reply soon.^SV,Thu Nov 16 20:11:16 +0000 2017
2559470,"Classic under #HighSierra re-syncs my whole collection every time I open the damn thing, it's getting on my nerves! Is it because of new #MacOS file system?","Hi there, do you see the sync process start at the top left whenever you open Lightroom Classic CC, do you add any image in the collection? Could you please elaborate the issue also a screen recording will be helpful. Is Lightroom updated to 7.0.1 version? ^Tanuj",Thu Nov 16 16:32:40 +0000 2017
2270669,"Unfortunately, even though I now have 280 characters in which to vent, it isn't enough to list everything that is missing from Lightroom CC compared to Classic. Let's start with: ""Can you even sync develop settings across photos in CC?""",We're looping in our Lr expert who can help you out here. He will reply as soon as they're available. Thanks ^NR,Tue Nov 14 13:31:11 +0000 2017
1222472,problems have now grown to import problems,Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,Wed Oct 25 15:49:59 +0000 2017
2636753,"I’m trying to officially cancel my subscription. I got an email that my subscription was ending a while ago, however, I am still being deducted $30/month. Is there a number I can call to cancel?","Please DM your Adobe ID and explain the reason for cancelling, we'll look into your request. Thanks! ^AJ",Fri Nov 17 20:16:58 +0000 2017
2828679,What I need is a customer care e-mail address - community forums are no use to me - live chat clearly no use!,"Hi Andy, could you please DM your Adobe ID/email so we can retrieve the case? Thanks ^NR",Mon Nov 27 11:47:26 +0000 2017
1816829,"Hey, is there a way to deny Camera Raw plugin on every picture when importing 250 .ARW files? Thanks","Hi there, There is no option to bypass ACR plugin in Photoshop while opening raw images. Feature request: ^MG",Mon Oct 16 10:36:44 +0000 2017
2328354,can't contact a person - just get redirected to self-help posts.,"Hi, how can we help you? Which Adobe app/version do you need help with? Thanks ^NR",Mon Nov 13 11:55:37 +0000 2017
380632,I cant open any adobe product . I enter to program it write me sign in required. Im sign in and again it write me the saim .halp!,"Hi, we've replied to your DM with the following solution: Thanks ^NR",Mon Oct 09 08:34:29 +0000 2017
304774,Behaving a bit more appropriately today but thank you for your help! Still curious on your input if you discover anything,Would you mind posting about this in more detail here: We can help best on the forums. Thanks. ^KS,Fri Nov 10 19:30:37 +0000 2017
11863,"NOW MY PREMIERE PRO HAS CRASHED AND NOW I HAVE TO DO THE EDITING ALL OVER AGAIN, MY LIFEEEEEEEEEEE 😡😡😡",Let us know if you need any help! ^RB,Wed Nov 01 00:52:17 +0000 2017
1602701,"Well, at least is good at taking my money. Billed me twice, but still haven't unlocked the software. That's a solid business model.","Hi Geoffrey, we're so sorry for the frustrating experience. Can you provide more details on your issue? We're here to help! ^A",Sun Nov 05 06:30:49 +0000 2017
2347460,Getting SO tired of your latest version crashing. Please issue urgent update. We are losing valuable editing hours. #PremierePro #videoediting,Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,Mon Nov 13 15:59:38 +0000 2017
107142,Leave it to to double my Creative Cloud subscription cost without any notification that my subscription was about to renew.,"Hi Kyle, after the first promotional year has ended, the system automatically sends a renewal notice via email. Let us know if you'd like us to check the email delivery settings in your account. ^Britt",Wed Nov 29 23:06:04 +0000 2017
863176,No problem. Have a nice weekend yourself. 🐶,"Hi, that's strange! Let me notify the team about it. Thanks! ^SK",Mon Oct 30 11:29:31 +0000 2017
1588127,They're presets I received from vsco for Lightroom classic before Lightroom CC was out,"You may install the presets on newer version of Lightroom, please check: . ^Tanuj",Fri Nov 17 23:58:05 +0000 2017
2001140,"Hey photoshop cc onto Windows 10 , fair processor 64bit",If you have an individual Creative Cloud membership then please see for info on how to reinstall. ^Jeff,Fri Nov 03 20:18:49 +0000 2017
2651648,"I'm on a laptop, so I'm not sure about the display. It's only happening when I open a photo in Photoshop and illustrator. No where else",Are you able to adjust the display settings to lighten up the display? I will loop in our expert to help with this. He will be in the office on Monday. ^SV,Sun Nov 19 00:34:47 +0000 2017
1456786,"Are the fonts without prices in your Adobe Typekit free to use? For example, is Cortado free for a CC subscriber to use?","David, yes you can add that font to your Creative Cloud fonts. Click the sync all button here. ^SV",Thu Nov 02 20:01:12 +0000 2017
1649999,"No mouse with me at the moment, so it's only been touchpad.","Dan, our web expert will be in on Monday morning. He may want to collect additional information from you regarding the crash. ^SV",Sun Nov 05 23:53:43 +0000 2017
475881,"Yes. I'd like the true monthly plan. So like in 5 months if I want to cancel - I'm not charged 50% of the remaining ""contract."" A true monthly plan.",Could you please DM your Adobe ID so we can check your membership? Thanks ^NR,Fri Dec 01 10:45:57 +0000 2017
137714,I spoke to soon I’ve just had another BSOD. I’m running Windows 10 fall creators edition on a laptop with a GTX 1050 and Intel HD 630 with the latest drivers.,"Kevin, it seems that there might be some issue with the Os or the hardware itself, would suggest you to have a look at the steps mentioned on this article &amp; let us know if that helps: . ^Sahil",Sat Nov 25 00:08:17 +0000 2017
130091,how to cancel adobe subscription from being renewed? Website leads me in a loop,Have you already contacted us here? Our account experts will be able to help you out most efficiently! Let us know if you have any questions. Thanks! ^Raj,Fri Nov 24 06:12:03 +0000 2017
2961196,Never been so shocked by #Adobe and their clearly predatory cancellation fees! It should be illegal to hold customers ransom like this. needs to restore my faith before losing me as an advocate and customer forever.,"Hi there, we're sorry for the long wait/hold time. Would you mind private messaging us your Adobe ID (email) so we can look into this? We're here to help! ^MC",Wed Nov 29 20:44:08 +0000 2017
2514364,"Yes, it crashes every time I open it. I've been submitting the error reports. I also tried uninstalling and installing it again, same issue.",Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,Mon Oct 30 13:37:40 +0000 2017
2510586,Why in the FUCK does Lightroom think I want faces identified and how do I FUCKING MAKE IT STOP?,"Hi there, You can pause the face recognition from the Identity plate, refer the screenshot: Thanks. ^MG",Mon Oct 30 04:38:17 +0000 2017
2399975,The email that you sent to verify my account hasn't come through and isn't coming through. Please help,"Hi, could you please DM your email address so we can look into your account settings? Thanks ^NR",Fri Oct 20 11:45:46 +0000 2017
2366921,Someone else mentioned the GPU settings in Illustrator. I just updated to MacOS High Sierra and did some Google searching. I turned off the GPU performance settings and the rending problems were resolved! Thank you for your reply!,"Hi there, we have passed the info to experts. They will review it and get back to you ASAP. Thanks! ^BK",Mon Nov 13 22:49:30 +0000 2017
1228555,Thanks for follow up. Here is a demonstration:,"Hi Steven, we have logged this issue as a bug, please add your vote and follow the thread: for a workaround/ . ^TS",Wed Nov 01 16:05:58 +0000 2017
756174,"My case escalated twice, but I have not heard from customer support even after 5 days #IrresponsibleAttitude",Would you mind private messaging your Adobe ID(Email) so that we can look into it. Thanks ^Raj,Sat Oct 07 06:25:28 +0000 2017
1282157,It's connected via a DVI cable to my PC I'm on Win10 When I switch to software only it doesn't update my frames anymore,Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,Tue Nov 07 19:53:40 +0000 2017
1894718,Hi! Any idea of why do I have to open each Ae project in order to make Pr find them please? And why Pr still crashes plz? Thx!,"Hi Eroz, have you updated both PPro &amp; AE to next version? If yes, it could be with version compatibility. Sorry for trouble. Thanks. ^VS",Tue Oct 24 09:40:07 +0000 2017
662180,Don’t be fooled by 30 day trials of adobe product. They cut you off after 7 days. Customer service was no help. Why purchase a product from someone like this!,"Apologies for the frustration, Sue. Creative Cloud trials were standardized to 7 days last year. Here's more info: ^Britt",Thu Nov 23 00:22:11 +0000 2017
1756078,"It has large images, but fixed by selecting ""zip"" in compression settings. BTW, the 2 first solutions on the link are strange.",Glad to hear it's resolved. Please feel free to tweet us back if you have any other trouble. Thanks! ^AJ,Tue Nov 07 21:33:53 +0000 2017
2071280,"are an absolute joke, taking money from my bank without permission, hung up on when contacted customer service😡😡",I'm so sorry to hear that! Would you mind DM'ing us your Adobe ID (email) or case number? Thanks. ^B,Thu Oct 19 01:34:41 +0000 2017
1501029,". &amp; , please provide documentation for definitions of Output Formats: JPG 100, JPG 80, JPG 50, JPG 20",Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,Fri Nov 03 15:13:55 +0000 2017
2317836,Annotating a 7 pg PDF and on my last edit ADOBE FRICKEN CRASHES! No recovery file. I want to cry. I cant bring myself to do it again 😭😭😭,"Hi, we’re so sorry about this. Can you provide more detail on what happened? We’re here to help, just need more info. ^Madison",Thu Oct 19 23:07:51 +0000 2017
2270563,"Issues vary inconclusively between platform, system power and project complexity...","Hi, I will loop in our video expert to help you with this issue.. ^SV",Thu Oct 19 22:33:32 +0000 2017
1543829,"This is Adobe InDesign CC 2017.0, and I don't personally have a problem... it's more that everyone else does due to the defaults!",I have looped in the expert who will respond ASAP back in office on Monday. Please excuse the delay due to the weekend. ^Raj,Sat Nov 04 04:45:45 +0000 2017
2366923,Someone else mentioned the GPU settings in Illustrator. I just updated to MacOS High Sierra and did some Google searching. I turned off the GPU performance settings and the rending problems were resolved! Thank you for your reply!,Glad to hear it worked for you! :) ^Wren,Mon Nov 13 23:42:44 +0000 2017
228407,"Thanks so much, it stabilised briefly to say Adobe had brought Fotolia and of course I've forgotten log in details for that dormant account","Hi, the outage for the Adobe Stock images has been resolved. Please try access your account now.. Let us know if you have any issues. ^SV",Tue Oct 10 00:59:50 +0000 2017
850833,"Yes, but your team members made us ask 3 times if we really wanted to cancel?? Then charged us cancelation fee. Took an hour to do.","Hi Gavin, would you mind private messaging us your Adobe ID (email) so we can look into this? Thanks! ^ZA",Fri Oct 20 14:52:40 +0000 2017
1998161,What happened to the social media panel? Did give up on that? Signed up for the beta and never heard back,"Hey Chris, let me check with the product team on this. Thanks ^RK",Tue Nov 21 07:03:18 +0000 2017
2069983,Hi ! Any idea when a fix for Flash Builder on macOS High Sierra will be released? Constantly crashes. Fine on macOS Sierra. Thanx,"Hi Dave, sorry we don't have any eta on updates for the apps with Mac OS High Sierra. Check back here for updates.",Sun Oct 08 20:50:41 +0000 2017
2034917,I spent an hour on support this morning to explicitly CANCEL my unwanted Stock subscription &amp; you STILL charged me for it AGAIN!,"Hi Jack, sorry we dropped the ball here. Would you mind DM'ing us your Adobe ID (email) so we can see what went wrong? Thanks! ^AJ",Tue Nov 07 17:29:10 +0000 2017
1427358,"inDesign encountering problems as if it isn't one itself who do they think they are,, fuq outta here ho with your bum ass master page",Let us know if you need any help! ^RB,Thu Nov 02 05:15:56 +0000 2017
2923761,"Copy and Pasting Layers, FINALLY!!! shame leading is completely and utterly broken. back to Photoshop 2017 until this is fixed..😤","Hi Adam, this issue is fixed in the update which has been pushed last night, please check for pending updates for Photoshop CC 2018 from Creative Cloud desktop app. ^Tanuj",Tue Nov 14 17:12:26 +0000 2017
2518807,"hey! nope, just the built in Font Book",Thanks for the confirmation. Please reset InDesign preferences and then check. Here's how: ^OM,Thu Nov 16 19:21:18 +0000 2017
1171177,"Sorry, I’m back now! Here’s a quick view of it with me using only the arrow up/down for changes","Hi there, we have logged a bug for Character leading issue in Photoshop CC 2018, I request you to wait for a resolution/workaround. ^Tanuj",Tue Oct 24 19:58:38 +0000 2017
1968157,Oh cool. The eyedropper keeps crashing InDesign CC2018 every time I click on type! Neat!,"Hi, Sorry for the inconvenience. It's reported bug with high priority &amp; we are working on it. Here's a workaround:",Tue Oct 31 14:44:04 +0000 2017
834738,Thank you Twitter! At least now I know it’s not only me having an issue with #whatdidwedobeforetwitter,"Hi, the outage for the Adobe Stock images has been resolved. Please try downloading your images. Let us know if you have any issues. ^SV",Mon Oct 09 02:51:19 +0000 2017
755291,I'M unable to access behance site from last 3 days. Please help me out,"Hi there, does the same issue occur on other browsers? ^Britt",Wed Oct 11 17:27:09 +0000 2017
1045993,"Hi! Seems to be ok for now! Other question, but is there a reason why it regularly asks me to sign in and link my profile to my softwares?",I would request you to refer to &amp; let us know if it helps. Thanks ^Raj,Fri Oct 13 02:16:44 +0000 2017
2031321,"Good grief , why does STILL not allow outer/inner stroke on type faces #smh","Hi Dooley, You can align stroke in AI, see attached screenshot. If I misunderstood you, please elaborate your query. ^OM",Tue Nov 07 12:30:37 +0000 2017
799053,"No need Raj, just wanted to share my accomplishment with you :D",Thanks for letting us know. ^Raj,Sat Oct 21 06:51:39 +0000 2017
2414214,erm new whats going on with leading?,"Hi John, this issue is fixed in the update which has been pushed last night, please check for pending updates for Photoshop CC 2018 from Creative Cloud desktop app. ^Tanuj",Tue Nov 14 17:06:52 +0000 2017
1412386,"It just asks me to sign in. I uninstalled, reinstalled, uninstalled &amp; reinstalled as Administrator- no dice. Works on my laptop, not desktop",We're looping in an expert who can help you out here. They will reply as soon as they're available. ^Raj,Thu Nov 02 04:15:14 +0000 2017
1220690,Hi! Got another problem w/ CC 2018... All the .aep are offline &amp; when I want to relocate them it crashes,"Hi there, I am looping in our expert team to help answer your question. Thanks! ^AJ",Wed Oct 25 15:03:54 +0000 2017
897898,is there a known issue with AIR 25's Worker Class and IOS?,"Hi there, I am looping in our expert team to help answer your question. Thanks! ^AJ",Wed Oct 18 15:57:38 +0000 2017
392896,Don't worry. I got it fixed by now.,That's great to know that your issue is fixed. Let us know if you require any further help. Thanks! ^AJ,Mon Oct 09 17:04:39 +0000 2017
2354416,"I signed up 5 years ago using my Student ID. Account was since switched to regular $49.99/month. I'm now a teacher, but Customer Service is saying I need to create a whole new account and will lose files/links made from my current acct.","Hi Tyler, we're so sorry for the trouble. Would you mind DM'ing us your Adobe ID (email) or case number so we can look into this? Thanks! ^Madison",Mon Nov 13 18:52:43 +0000 2017
1340476,The receiver receives the email notification but cannot open the document to sign - it is saying they don't have permission to view it,"Hi Lauren, What is the workflow that you follow to share the document with them? And does this happen with all the users or few? ^AS",Mon Oct 30 12:26:44 +0000 2017
1274711,". I have “All Apps” plan but also want to use the cloud Lightroom being sold by itself, do I have to buy a new separate subscription?","Hi there, I will loop in an expert who will be able to help you. ^Tanuj",Wed Oct 18 20:56:01 +0000 2017
9666,Is the only 2015 option actually 2015.3? It wouldn't open my project which was created in .3 .,We're looping in an expert who can help you out here. They will reply as soon as they're available. ^Raj,Tue Oct 31 01:03:53 +0000 2017
853608,is there ANY way to add pre-sets to the new lightroom CC on iPad? Hoped adding hem to the desktop version,"Also, there is another version of Lightroom launch which is identical to the older version ""Lightroom Classic CC"" Thanks. ^MG",Fri Oct 20 15:31:37 +0000 2017
2955351,do you offer discounts on acrobat PRO to nonprofits?,"Hi Mikaela, here's more info on our nonprofit pricing: ^Britt",Wed Nov 29 18:25:46 +0000 2017
2414237,You have a bug in the leading part. does not work!!! super annoying,"Hi there, this issue is fixed in the update which has been pushed last night, please check for pending updates for Photoshop CC 2018 from Creative Cloud desktop app. ^Tanuj",Tue Nov 14 16:55:37 +0000 2017
2794777,I want to cancel my subscription but I can't do. Will I wait more? Do you gibe at customers?,"Hi Şadiye, can you please follow us &amp; send us a DM of your Adobe ID &amp; the reason for canceling? We can help you here. ^SV",Tue Nov 21 21:36:31 +0000 2017
1728387,I need to reinstall Premiere Pro CC 2015.3 as it's crashing on close. Before I do can you confirm this version still available?,"Hi Ed, we're looping in an expert who can help you out here. They will reply as soon as they're available. ^NR",Tue Nov 07 09:54:23 +0000 2017
567468,could you please tell me a telephone number for support in México?,"Hi Fito, can you please follow us &amp; send us a private message with your Adobe ID email with details for your issue? We can help you here. ^SV",Sun Dec 03 01:27:27 +0000 2017
329096,Is there any point? Genuine question. At this point the Illustrator team are either uninterested or incapable of managing customer feedback.,We do take customer's feedback seriously &amp; try to fix them. A bug is already locked for this issue: AI-4209627 &amp; dev team is working on it.,Thu Oct 12 13:15:25 +0000 2017
1324441,"So did you come up with a solution by now? I'm so looking forward to getting started with this, but I need this worked out first.. :)","Hi, I guess you looking for custom sort option in Lr CC so you can sort the images by keywords alphabetically which is not there in Lr CC MG",Fri Oct 27 10:58:17 +0000 2017
666653,"Ugh is trying to take Photoshop CS3 from me for no reason and I️ have no idea what to do! Phone calls &amp; live chat and still no help, refusing to help. I’m appalled.","Hi Andrew, do you have a case number we can review? Thanks! ^Britt",Thu Nov 23 02:23:51 +0000 2017
261,ok. its been very frustrating. i have multiple jobs that i need finished and your application isnt helping.,"Hi Jeffrey, we wanted to check if you had managed to install Lightroom Classic CC. Please let us know if you need further assistance. ^NR",Mon Nov 06 16:22:30 +0000 2017
